customer_id,customer_name,id_number,date_of_birth,gender,employment_status,monthly_income,marital_status,customer_segment,province,email,phone,credit_score,onboarding_date,source_system,record_created_at
CUST004517,Sophie Lewis,96110144820879,1996-11-01,F,Employed,29067.64,Married,Retail,Mpumalanga,hallkeith@example.net,+44(0)8081570963,371,2015-02-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004518,Dr Arthur Mason,87092808170829,1987-09-28,F,Retired,11848.88,Single,Retail,Western Cape,milesjohn@example.com,+4429 2018 0498,373,2017-07-11,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004519,Ms Eileen Fraser,83032596450892,1983-03-25,M,Contract,30600.84,Single,Senior,Mpumalanga,pwhite@example.com,+441214960740,367,2018-08-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004520,Rachel Watts,53112494230876,1953-11-24,M,Unemployed,194.16,Married,Retail,Gauteng,leslie55@example.net,0151 496 0522,300,2019-10-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004521,Aaron Wood-Roberts,97071431700893,1997-07-14,F,Contract,134185.3,Single,Private Banking,Gauteng,thomasclive@example.com,+44(0)8081570678,480,2016-09-08,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004522,Mrs Brenda Edwards,88062608050875,1988-06-26,F,Employed,21913.15,Single,Youth,North West,evansmarie@example.org,+44(0)131 496 0602,376,2017-11-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004523,Mrs Kathryn Webb,70080310960813,1970-08-03,F,Contract,19640.57,Single,Youth,KwaZulu-Natal,kdavis@example.org,+44(0)1214960469,300,2017-07-01,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004524,Lauren Begum,93040340010810,1993-04-03,F,Unemployed,3329.09,Widowed,Retail,Eastern Cape,laurenkhan@example.org,+44(0)808 1570998,300,2021-07-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004525,James Warren,84031532910859,1984-03-15,F,Unemployed,7110.81,Married,Retail,Mpumalanga,ubennett@example.net,(0161)4960906,300,2022-07-25,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004526,Ms Lydia Mills,81061298820814,1981-06-12,M,Self-Employed,21003.96,Married,Retail,Free State,charlesnewman@example.net,(01632) 960234,330,2023-08-11,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004527,Joanna Johnson,58100709700816,1958-10-07,F,Employed,31452.28,Divorced,Retail,Gauteng,martynshepherd@example.net,+442074960735,337,2018-08-30,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004528,Charlotte Ward-Morley,88030437240885,1988-03-04,F,Employed,31470.38,Married,Retail,Gauteng,karenhughes@example.com,+44(0)141 496 0097,370,2020-12-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004529,Clare Palmer,62010510800838,1962-01-05,F,Employed,157419.39,Married,Private Banking,Gauteng,elizabeth33@example.com,+44161 496 0380,572,2020-02-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004530,Ricky Davison-Gregory,72110189400828,1972-11-01,M,Retired,9272.78,Single,Retail,Eastern Cape,elloyd@example.net,+44(0)1174960349,373,2022-05-01,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004531,Jacqueline Bailey-Turner,92102198290881,1992-10-21,M,Employed,185721.18,Single,Business,Western Cape,marknicholson@example.com,+44(0)808 157 0004,503,2022-06-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004532,Mandy Harrison,70111061790859,1970-11-10,M,Contract,12135.62,Married,Senior,KwaZulu-Natal,birchruth@example.com,+44(0)292018078,364,2017-03-31,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004533,Christian Banks-Lee,57070995320887,1957-07-09,M,Employed,14422.26,Single,Retail,Limpopo,terry31@example.net,+44(0)306 999 0052,332,2023-08-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004534,Ms Lindsey Coles,75060168920838,1975-06-01,M,Self-Employed,25745.77,Married,Retail,KwaZulu-Natal,johnsoncraig@example.com,01164960025,300,2021-06-10,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004535,Patrick Freeman-Nicholson,98101222510875,1998-10-12,F,Employed,118722.89,Single,Private Banking,Gauteng,twilson@example.org,01632960259,472,2018-12-23,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004536,Roy Collins-Lambert,86083035770894,1986-08-30,F,Employed,41101.17,Single,Retail,Western Cape,wheelerkaty@example.com,(0306) 9990092,339,2023-01-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004537,Henry Henderson,73021674880887,1973-02-16,M,Employed,47025.35,Single,Business,Gauteng,saracartwright@example.org,(0117) 496 0073,369,2021-06-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004538,James Roberts,66121637200815,1966-12-16,F,Self-Employed,30812.63,Single,Retail,Western Cape,forstermohamed@example.org,0117 496 0586,326,2016-09-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004539,Mrs Jill Nelson,50062969870850,1950-06-29,M,Employed,11795.64,Married,Youth,Gauteng,campbellricky@example.com,0114 496 0770,334,2017-02-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004540,Mrs Claire Murray,50082253620863,1950-08-22,M,Contract,37758.1,Married,Retail,Gauteng,sarahwilliams@example.com,+441134960011,300,2023-09-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004541,Russell Harris,96111790200851,1996-11-17,M,Employed,29823.0,Married,Retail,Eastern Cape,vchapman@example.net,+44(0)117 496 0221,392,2016-08-30,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004542,Susan Berry,60072887700875,1960-07-28,M,Contract,96012.04,Married,Business,Free State,ncoles@example.com,0141 496 0095,393,2017-04-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004543,Stanley Price-Bennett,96081883890876,1996-08-18,M,Employed,44403.3,Single,Retail,Free State,ubrooks@example.org,+44(0)1632 960 078,343,2018-06-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004544,Terence Webb,50082468450834,1950-08-24,M,Self-Employed,10450.55,Single,Retail,Gauteng,perryshane@example.net,0191 498 0710,300,2017-01-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004545,Dean Allan,83082477710855,1983-08-24,M,Employed,29378.09,Married,Retail,Eastern Cape,jake46@example.net,(0114)4960081,410,2016-02-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004546,Hugh Mitchell,68060636540811,1968-06-06,F,Contract,44614.03,Divorced,Retail,KwaZulu-Natal,katyfrancis@example.org,+44808 1570056,360,2015-04-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004547,Miss Dawn Gray,78050589880866,1978-05-05,M,Employed,147461.95,Single,Business,Eastern Cape,gerardwood@example.org,(0141)4960758,459,2020-12-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004548,Garry Parsons,86090619340822,1986-09-06,F,Self-Employed,155760.84,Married,Business,Limpopo,luke58@example.net,+44(0)161 496 0797,444,2021-10-01,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004549,Joan Brown-Davis,82070213990894,1982-07-02,F,Unemployed,256.73,Married,Business,Free State,brettwright@example.org,+44(0)118 4960732,300,2015-06-11,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004550,Katy Ward,59072517860822,1959-07-25,F,Employed,33631.74,Single,Business,Gauteng,carrchelsea@example.com,+44161 4960173,391,2023-09-28,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004551,Jessica Williamson,63112026450852,1963-11-20,F,Employed,9336.07,Married,Retail,Eastern Cape,joneslouise@example.com,+44(0)116 4960058,335,2016-06-05,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004552,Elizabeth Black,88032377870890,1988-03-23,M,Contract,44693.78,Divorced,Retail,Eastern Cape,gsmith@example.org,+44(0)161 4960623,323,2021-01-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004553,Miss Alice Clements,72100353490897,1972-10-03,M,Self-Employed,491398.3,Single,Private Banking,Gauteng,xmorgan@example.com,+44(0)1414960541,850,2018-11-28,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004554,Dr Liam Spencer,73061126070866,1973-06-11,F,Employed,11690.18,Divorced,Youth,Western Cape,vincentswift@example.net,+44115 4960018,388,2015-10-11,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004555,Mr Raymond Gardiner,98020552680855,1998-02-05,M,Employed,18766.33,Married,Retail,Gauteng,michaeltucker@example.net,+4429 2018365,371,2018-09-03,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004556,Ms Stephanie Kennedy,88010110400892,1988-01-01,F,Employed,13400.47,Single,Retail,Mpumalanga,lyndawallace@example.com,0117 4960870,324,2018-07-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004557,Carolyn Hunt,00082907660877,2000-08-29,F,Employed,20178.19,Divorced,Retail,Limpopo,maureen47@example.org,+448081570530,330,2017-07-31,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004558,Bruce Carter,82102139190889,1982-10-21,F,Employed,92925.49,Married,Business,KwaZulu-Natal,alexanderwhitehead@example.com,(020)74960208,498,2022-05-19,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004559,Katy Graham,74092149430896,1974-09-21,F,Contract,157208.08,Married,Business,Western Cape,summersnatasha@example.org,(0151)4960483,516,2017-05-05,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004560,Justin Lee,85082818230876,1985-08-28,F,Employed,40052.86,Single,Retail,Gauteng,clarecarroll@example.com,(0306)9990914,364,2017-04-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004561,Dr Barbara Hall,68041022430845,1968-04-10,F,Self-Employed,156944.97,Widowed,Business,Eastern Cape,sullivancharlotte@example.com,(028) 9018 0288,525,2018-05-25,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004562,Josh Atkins,87012771570815,1987-01-27,M,Unemployed,5171.8,Single,Retail,Gauteng,lewiscarly@example.com,01184960896,300,2016-10-30,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004563,Jamie Chapman,99071425490857,1999-07-14,F,Employed,36338.3,Single,Retail,Western Cape,lawrencefraser@example.net,+44191 4960542,337,2019-10-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004564,Mr Keith Stokes,00010991700878,2000-01-09,M,Self-Employed,390168.94,Single,Private Banking,Limpopo,sandradavies@example.net,0118 4960983,702,2018-01-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004565,Georgia Allen,93041467140823,1993-04-14,M,Contract,25602.74,Married,Retail,KwaZulu-Natal,stewart74@example.com,+441632 960672,300,2017-08-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004566,Dr Helen Clayton,66011306250849,1966-01-13,F,Employed,20426.5,Married,Retail,KwaZulu-Natal,lawrencerobert@example.org,+44(0)117 496 0919,340,2017-06-08,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004567,Peter Long-Pearson,83032055230849,1983-03-20,M,Employed,14917.86,Married,Senior,Gauteng,connollycallum@example.org,+4420 7496 0901,318,2023-08-30,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004568,Jennifer Green,00022889590816,2000-02-28,M,Retired,15190.33,Married,Youth,Gauteng,linda19@example.org,+44(0)29 2018059,318,2018-12-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004569,Dr Stewart Harris,99101458380829,1999-10-14,M,Retired,19389.56,Single,Private Banking,KwaZulu-Natal,jeanturner@example.com,+44(0)1214960828,389,2015-04-22,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004570,Bernard Sutton,93052618580892,1993-05-26,F,Employed,29499.02,Single,Retail,Gauteng,patriciapugh@example.org,+44(0)1914960325,418,2016-07-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004571,Charlene Jackson,72100776430816,1972-10-07,M,Employed,41763.48,Widowed,Retail,Gauteng,kmanning@example.org,+44161 496 0819,355,2019-12-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004572,Gordon Wright,77070616250861,1977-07-06,F,Employed,5284.59,Married,Youth,Western Cape,melissapearson@example.org,+44306 999 0882,329,2016-05-19,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004573,Irene Field,80112293880866,1980-11-22,M,Employed,165060.01,Married,Business,Western Cape,valerie73@example.net,0161 496 0074,487,2019-03-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004574,Dr Charles Hussain,85091909320851,1985-09-19,F,Employed,22072.05,Single,Youth,Western Cape,jay26@example.org,01184960506,336,2015-04-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004575,Bethan Jackson,62052232230878,1962-05-22,F,Self-Employed,31346.77,Married,Retail,Western Cape,banksdominic@example.net,+442074960821,312,2019-12-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004576,Bradley Murphy,60090799290819,1960-09-07,M,Unemployed,7472.49,Married,Retail,Western Cape,ianflynn@example.net,(020)74960947,300,2023-05-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004577,Lauren Smith,70081353060884,1970-08-13,M,Employed,23517.56,Married,Senior,Gauteng,pmitchell@example.org,(01632) 960 548,344,2023-04-19,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004578,Maria Cameron,90012585870867,1990-01-25,M,Contract,70891.27,Married,Business,Gauteng,edodd@example.net,0161 496 0189,355,2017-05-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004579,Margaret Cooke,64070736560878,1964-07-07,F,Employed,15981.54,Widowed,Retail,Limpopo,olivia38@example.com,(0115)4960557,353,2019-04-08,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004580,Suzanne Taylor,58123004370828,1958-12-30,F,Employed,28565.94,Single,Retail,Western Cape,hilary77@example.com,+44(0)131 4960112,328,2015-07-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004581,Mrs Georgina Macdonald,69032919010891,1969-03-29,F,Employed,41539.91,Divorced,Retail,Western Cape,xstorey@example.net,08081570031,401,2020-01-05,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004582,Mr Arthur Cameron,95081074780890,1995-08-10,M,Employed,10677.61,Divorced,Retail,Western Cape,plewis@example.com,+44(0)121 4960018,314,2019-12-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004583,Dr Andrew Jones,85120821870855,1985-12-08,F,Employed,30362.45,Married,Retail,Gauteng,craig19@example.org,+44151 4960973,387,2019-06-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004584,Dr Jordan Brown,80051234920875,1980-05-12,F,Unemployed,6158.43,Single,Retail,Gauteng,garrywalker@example.com,+44(0)114 4960691,300,2017-03-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004585,Diane Chadwick,99052523910843,1999-05-25,F,Employed,128468.87,Married,Private Banking,Western Cape,donald74@example.org,(0116) 496 0299,501,2017-04-22,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004586,Sian Murray,54090233750870,1954-09-02,F,Self-Employed,12320.48,Married,Retail,Western Cape,rcrawford@example.org,01184960200,347,2023-08-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004587,Dr Chloe Jones,64060397060847,1964-06-03,M,Employed,17251.58,Divorced,Senior,Western Cape,taylormohammed@example.org,+44131 4960422,346,2019-04-08,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004588,Robert Shaw,84112852020839,1984-11-28,M,Employed,18133.6,Married,Retail,Gauteng,byrnegordon@example.net,+44117 496 0155,326,2021-08-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004589,Mrs Helen Mason,50062334670864,1950-06-23,F,Self-Employed,63713.41,Married,Business,Gauteng,valeriemason@example.net,+44191 4960708,394,2016-05-25,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004590,Lisa Smith,58030424420812,1958-03-04,F,Contract,15351.68,Married,Retail,Western Cape,williamsbruce@example.org,+448081570097,336,2016-01-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004591,Samantha Roberts,63011505430865,1963-01-15,F,Employed,52213.74,Married,Business,Western Cape,conormclean@example.com,+449098790306,399,2016-12-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004592,Dr Ashley Matthews,92042567850827,1992-04-25,M,Self-Employed,24103.91,Married,Senior,Mpumalanga,tuckerjulie@example.org,(0121) 4960880,313,2020-09-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004593,Judith Simmons,89012276150871,1989-01-22,M,Unemployed,5505.0,Married,Private Banking,Gauteng,seanhayes@example.com,0115 496 0086,300,2021-06-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004594,Fiona West,57112867910873,1957-11-28,M,Contract,149499.16,Married,Business,Northern Cape,careyscott@example.com,(0808) 1570975,511,2023-02-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004595,Julie Walton,55100191450894,1955-10-01,M,Employed,27697.1,Divorced,Retail,North West,charlottewilson@example.com,+441632960040,341,2020-10-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004596,Norman Ryan-Scott,73080817060825,1973-08-08,F,Self-Employed,480220.63,Married,Private Banking,Western Cape,jadegeorge@example.com,+44(0)1314960634,850,2016-05-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004597,Dr Zoe Macdonald,69112329080884,1969-11-23,F,Employed,22610.66,Married,Youth,KwaZulu-Natal,chandlerjason@example.org,+4428 9018712,313,2016-10-29,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004598,Gerard Lucas-Jones,83040990810856,1983-04-09,M,Self-Employed,33813.67,Married,Senior,North West,awalsh@example.com,0141 4960984,301,2023-06-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004599,Ms Marion Smith,57030787110830,1957-03-07,M,Employed,22385.43,Single,Retail,Gauteng,samanthachambers@example.net,+441134960799,348,2017-05-08,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004600,Miss Beth Simmons,53052299260895,1953-05-22,M,Employed,31577.93,Single,Senior,Gauteng,pagesimon@example.net,+44(0)1154960437,347,2016-05-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004601,Jamie Taylor,84062462060894,1984-06-24,M,Self-Employed,36226.36,Widowed,Retail,Gauteng,hwhite@example.com,01184960402,320,2020-06-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004602,Paige Holden,85121135970839,1985-12-11,F,Employed,20579.0,Single,Retail,KwaZulu-Natal,wardbrenda@example.com,0115 4960362,403,2023-04-22,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004603,Dr Eileen Matthews,96092808550875,1996-09-28,F,Employed,11943.95,Married,Retail,Gauteng,broberts@example.com,+4420 7496 0763,360,2021-10-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004604,Glen Roberts,75091482230881,1975-09-14,M,Unemployed,5460.97,Married,Retail,North West,edward90@example.com,01174960497,300,2019-01-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004605,Mr Dale Hawkins,55022617070814,1955-02-26,F,Unemployed,1091.62,Single,Private Banking,Western Cape,lucasalexandra@example.com,(0161)4960225,300,2023-05-29,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004606,Cheryl Parker,65092211190882,1965-09-22,F,Employed,10875.52,Single,Youth,Mpumalanga,nataliematthews@example.com,+44121 496 0411,357,2018-07-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004607,Leslie Cartwright,94050907260852,1994-05-09,F,Employed,290153.12,Married,Private Banking,Gauteng,parkinsonfrank@example.net,+44808 1570018,717,2019-08-28,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004608,Julie Hall,89052095810857,1989-05-20,M,Employed,145580.03,Single,Business,KwaZulu-Natal,hillreece@example.net,(0909)8790484,457,2017-02-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004609,Ms Natasha Clarke,50121724920892,1950-12-17,F,Employed,187458.7,Divorced,Business,KwaZulu-Natal,gpeters@example.net,+44(0)1632 960010,505,2017-05-11,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004610,Tony Shaw,68020563400839,1968-02-05,M,Retired,13898.6,Single,Business,Western Cape,stacey84@example.net,+44(0)131 496 0801,313,2016-01-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004611,Lydia Smith,96062668560832,1996-06-26,M,Self-Employed,32842.28,Single,Retail,Mpumalanga,rhys17@example.org,+44(0)141 496 0346,377,2023-12-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004612,Edward Burgess,75082974580821,1975-08-29,M,Employed,210205.82,Single,Private Banking,Western Cape,terence04@example.org,+44(0)116 4960875,610,2020-09-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004613,Kathryn Webb,67062280790857,1967-06-22,M,Employed,146839.74,Married,Business,Gauteng,deborah11@example.net,01184960797,548,2019-01-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004614,Mrs Alison Quinn,53010655650880,1953-01-06,M,Self-Employed,104424.32,Married,Business,Free State,adrianbryan@example.com,+44161 4960196,471,2020-05-11,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004615,Dr Bryan Bentley,95102178420890,1995-10-21,M,Self-Employed,175678.3,Married,Business,Western Cape,xclark@example.net,+44(0)113 496 0265,542,2017-11-11,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004616,Marc Green-Patel,96041170830878,1996-04-11,M,Self-Employed,12849.01,Married,Youth,Gauteng,gilliantucker@example.com,(0115) 4960396,300,2020-09-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004617,Garry Johnson-Dennis,70101420270884,1970-10-14,F,Employed,25326.06,Divorced,Retail,Western Cape,garrypage@example.org,+44191 4960201,339,2016-04-03,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004618,Nicola O'Connor-Bowen,65031635450859,1965-03-16,F,Employed,24005.75,Married,Retail,KwaZulu-Natal,rcole@example.com,+44(0)131 4960559,398,2020-02-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004619,Stewart Sanders,53032751960869,1953-03-27,M,Employed,420671.59,Single,Private Banking,Western Cape,abbottrita@example.com,0131 4960759,821,2015-03-08,CORE_BANKING,2026-04-18 13:21:48.668940
CUST004620,Fiona Chandler-Powell,82041016980848,1982-04-10,F,Employed,43286.87,Single,Retail,KwaZulu-Natal,mariewilliams@example.org,029 2018 0541,416,2015-01-30,CORE_BANKING,2026-04-18 13:21:48.668940
